brand,model,category,lifespan_km
"bontrager","Bontrager Line Comp 30 TLR 29"" front","wheel",800
"bontrager","Bontrager Line Comp 30 TLR 29"" rear","wheel",800
"bontrager","Bontrager Line Comp 40 TLR 27.5"" front","wheel",800
"bontrager","Bontrager Line Comp 40 TLR 27.5"" rear","wheel",800
"bontrager","Bontrager Line Comp Flat Black","pedals",800
"bontrager","Bontrager Line Comp Flat Miami Green","pedals",800
"bontrager","Bontrager Line Comp Flat Mulberry","pedals",800
"bontrager","Bontrager Line Comp Flat Nautical Navy","pedals",800
"bontrager","Bontrager Line Comp Flat Roarange","pedals",800
"bontrager","Bontrager Line Comp Flat Volt","pedals",800
"bontrager","Bontrager Line DH 30 TLR 29"" front","wheel",800
"bontrager","Bontrager Line DH 30 TLR 29"" rear","wheel",800
"bontrager","Bontrager Line Elite 100mm","seat-post",
"bontrager","Bontrager Line Elite 150mm","seat-post",
"bontrager","Bontrager Line Elite 170mm","seat-post",
"bontrager","Bontrager Line Elite 200mm","seat-post",
"bontrager","Bontrager Line Elite 30 TLR 27.5"" front","wheel",800
"bontrager","Bontrager Line Elite 30 TLR 27.5"" rear","wheel",800
"bontrager","Bontrager Line Elite 30 TLR 29"" front","wheel",800
"bontrager","Bontrager Line Elite 30 TLR 29"" rear","wheel",800
"bontrager","Bontrager Line Elite MTB Black","pedals",800
"bontrager","Bontrager Line Pro 30 TLR 27.5"" front","wheel",800
"bontrager","Bontrager Line Pro 30 TLR 27.5"" rear","wheel",800
"bontrager","Bontrager Line Pro 30 TLR 29"" front","wheel",800
"bontrager","Bontrager Line Pro 30 TLR 29"" rear","wheel",800
"bontrager","Bontrager Line Pro MTB Black/Silver","pedals",800
"bontrager","Bontrager Line TLR 30 27.5"" front","wheel",800
"bontrager","Bontrager Line TLR 30 27.5"" rear","wheel",800
"bontrager","Bontrager Line TLR 30 29"" front","wheel",800
"bontrager","Bontrager Line TLR 30 29"" rear","wheel",800
"bontrager","Bontrager Montrose RSL XT TLR 29"" 2.4""","tyre",2000
"bontrager","Bontrager Mustang Pro TLR 29"" front","wheel",800
"bontrager","Bontrager Mustang Pro TLR 29"" rear","wheel",800
"bontrager","Bontrager Paradigm CX RSL Tubular 700 front","wheel",800
"bontrager","Bontrager Paradigm CX RSL Tubular 700 rear","wheel",800
"bontrager","Bontrager Paradigm Comp 25 TLR 700 front","wheel",800
"bontrager","Bontrager Paradigm Comp 25 TLR 700 rear","wheel",800
"bontrager","Bontrager Paradigm Comp TLR 700 front","wheel",800
"bontrager","Bontrager Paradigm Comp TLR 700 rear","wheel",800
"bontrager","Bontrager Paradigm Pro 30 TLR 700 front","wheel",800
"bontrager","Bontrager Paradigm Pro 30 TLR 700 rear","wheel",800
"bontrager","Bontrager Paradigm SL 24H 700 front","wheel",800
"bontrager","Bontrager Paradigm SL 24H 700 rear","wheel",800
"bontrager","Bontrager Paradigm TLR 32H 700 rear","wheel",800
"bontrager","Bontrager Paradigm TLR 700 front","wheel",800
"bontrager","Bontrager Paradigm TLR 700 rear","wheel",800
"bontrager","Bontrager Paradigm TLR Ride+ 28H 700 front","wheel",800
"bontrager","Bontrager Paradigm TLR Ride+ 28H 700 rear","wheel",800
"bontrager","Bontrager Powerline Comp 40 27.5"" front","wheel",800
"bontrager","Bontrager Powerline Comp 40 27.5"" rear","wheel",800
"bontrager","Bontrager R1 700x23","tyre",3000
"bontrager","Bontrager R1 700x25","tyre",3000
"bontrager","Bontrager R1 700x28","tyre",3000
"bontrager","Bontrager R1 Hard-Case Lite 700x32","tyre",3000
"bontrager","Bontrager R2 Hard-Case Lite 700x23","tyre",3000
"bontrager","Bontrager R2 Hard-Case Lite 700x25","tyre",3000
"bontrager","Bontrager R2 Hard-Case Lite 700x28","tyre",3000
"bontrager","Bontrager R2 Hard-Case Lite 700x32","tyre",3000
"bontrager","Bontrager R3 Hard-Case Lite 700x23","tyre",3000
"bontrager","Bontrager R3 Hard-Case Lite 700x25","tyre",3000
"bontrager","Bontrager R3 Hard-Case Lite 700x28","tyre",3000
"bontrager","Bontrager R3 Hard-Case Lite TLR 700x25","tyre",3000
"bontrager","Bontrager R3 Hard-Case Lite TLR 700x28","tyre",3000
"bontrager","Bontrager R3 Hard-Case Lite TLR 700x32","tyre",3000
"bontrager","Bontrager R4 320 Handmade Clincher 700x25","tyre",3000
"bontrager","Bontrager R4 Classics Hard-Case Lite 700x28","tyre",3000
"bontrager","Bontrager SE2 Team Issue TLR 27.5"" 2.6""","tyre",2000
"bontrager","Bontrager SE4 Team Issue TLR 27.5"" 2.4""","tyre",2000
"bontrager","Bontrager SE4 Team Issue TLR 27.5"" 2.6""","tyre",2000
"bontrager","Bontrager SE4 Team Issue TLR 29"" 2.4""","tyre",2000
"bontrager","Bontrager SE4 Team Issue TLR 29"" 2.6""","tyre",2000
"bontrager","Bontrager SE5 Team Issue TLR 27.5"" 2.5""","tyre",2000
"bontrager","Bontrager SE5 Team Issue TLR 29"" 2.5""","tyre",2000
"bontrager","Bontrager SE6 Team Issue TLR 29"" 2.5""","tyre",2000
"bontrager","Bontrager SSR 700c 700 rear","wheel",800
"bontrager","Bontrager Sainte-Anne Pro XR TLR 29"" 2.4""","tyre",2000
"bontrager","Bontrager Sainte-Anne RSL XR TLR 29"" 2.2""","tyre",2000
"bontrager","Bontrager Sainte-Anne RSL XR TLR 29"" 2.4""","tyre",2000
"bontrager","Bontrager T1 700x25","tyre",3000
"bontrager","Bontrager Vallnord RSL XR TLR 29"" 2.4""","tyre",2000
"bontrager","Bontrager Wampa TLR 27.5"" front","wheel",800
"bontrager","Bontrager Wampa TLR 27.5"" rear","wheel",800
"bontrager","Bontrager XR1 Comp Kids' 20"" 1.85""","tyre",2000
"bontrager","Bontrager XR1 Comp Kids' 24"" 1.85""","tyre",2000
"bontrager","Bontrager XR1 Team Issue TLR 29"" 2.2""","tyre",2000
"bontrager","Bontrager XR2 Comp 26"" 2.2""","tyre",2000
"bontrager","Bontrager XR2 Comp 27.5"" 2.2""","tyre",2000
"bontrager","Bontrager XR2 Comp 29"" 2.2""","tyre",2000
"bontrager","Bontrager XR2 Team Issue TLR 27.5"" 2.2""","tyre",2000
"bontrager","Bontrager XR2 Team Issue TLR 29"" 2.0""","tyre",2000
"bontrager","Bontrager XR2 Team Issue TLR 29"" 2.2""","tyre",2000
"bontrager","Bontrager XR2 Team Issue TLR 29"" 2.35""","tyre",2000
"bontrager","Bontrager XR2 Team Issue TLR 29"" 2.6""","tyre",2000
"bontrager","Bontrager XR2 Team Issue TLR 29"" 3.0""","tyre",2000
"bontrager","Bontrager XR3 Comp 27.5"" 2.2""","tyre",2000
"bontrager","Bontrager XR3 Comp 29"" 2.2""","tyre",2000
"bontrager","Bontrager XR3 Team Issue TLR 27.5"" 2.8""","tyre",2000
"bontrager","Bontrager XR3 Team Issue TLR 29"" 2.2""","tyre",2000
"bontrager","Bontrager XR3 Team Issue TLR 29"" 2.4""","tyre",2000
"bontrager","Bontrager XR3 Team Issue TLR Legacy Tread 29"" 2.35""","tyre",2000
"bontrager","Bontrager XR4 Team Issue TLR 27.5"" 2.4""","tyre",2000
"bontrager","Bontrager XR4 Team Issue TLR 27.5"" 2.6""","tyre",2000
"bontrager","Bontrager XR4 Team Issue TLR 27.5"" 2.8""","tyre",2000
"bontrager","Bontrager XR4 Team Issue TLR 29"" 2.4""","tyre",2000
"bontrager","Bontrager XR4 Team Issue TLR 29"" 2.6""","tyre",2000
"bontrager","Bontrager XR4 Team Issue TLR 29"" 3.0""","tyre",2000
"bontrager","Bontrager XR5 Team Issue TLR 27.5"" 2.5""","tyre",2000
"bontrager","Bontrager XR5 Team Issue TLR 29"" 2.5""","tyre",2000
"bontrager","Bontrager XT3 Comp 26"" 2.35""","tyre",2000
"bontrager","Bontrager XT3 Comp 27.5"" 2.4""","tyre",2000
"bontrager","Bontrager XT3 Comp 29"" 2.4""","tyre",2000
"bora","Bora Hyperon 700 front","wheel",800
"bora","Bora Hyperon 700 rear","wheel",800
"bora","Bora Hyperon Ultra 700 front","wheel",800
"bora","Bora Hyperon Ultra 700 rear","wheel",800
"bora","Bora Levante 700 front","wheel",800
"bora","Bora Levante 700 rear","wheel",800
"bora","Bora Scirocco 700 front","wheel",800
"bora","Bora Scirocco 700 rear","wheel",800
"bora","Bora Scirocco Disc 700 front","wheel",800
"bora","Bora Scirocco Disc 700 rear","wheel",800
"bora","Bora Shamal Carbon 700 front","wheel",800
"bora","Bora Shamal Carbon 700 rear","wheel",800
"bora","Bora Ultra TT 700 rear","wheel",800
"bora","Bora Ultra WTO 33 700 front","wheel",800
"bora","Bora Ultra WTO 33 700 rear","wheel",800
"bora","Bora Ultra WTO 35 C23 700 front","wheel",800
"bora","Bora Ultra WTO 35 C23 700 rear","wheel",800
"bora","Bora Ultra WTO 45 700 front","wheel",800
"bora","Bora Ultra WTO 45 700 rear","wheel",800
"bora","Bora Ultra WTO 45 C23 700 front","wheel",800
"bora","Bora Ultra WTO 45 C23 700 rear","wheel",800
"bora","Bora Ultra WTO 60 700 front","wheel",800
"bora","Bora Ultra WTO 60 700 rear","wheel",800
"bora","Bora Ultra WTO 60 C23 700 front","wheel",800
"bora","Bora Ultra WTO 60 C23 700 rear","wheel",800
"bora","Bora Ultra WTO 80 700 front","wheel",800
"bora","Bora Ultra WTO 80 700 rear","wheel",800
"bora","Bora Ultra WTO TT 700 rear","wheel",800
"bora","Bora WTO 33 700 front","wheel",800
"bora","Bora WTO 33 700 rear","wheel",800
"bora","Bora WTO 33 Disc 700 front","wheel",800
"bora","Bora WTO 33 Disc 700 rear","wheel",800
"bora","Bora WTO 35 C23 700 front","wheel",800
"bora","Bora WTO 35 C23 700 rear","wheel",800
"bora","Bora WTO 45 700 front","wheel",800
"bora","Bora WTO 45 700 rear","wheel",800
"bora","Bora WTO 45 C23 700 front","wheel",800
"bora","Bora WTO 45 C23 700 rear","wheel",800
"bora","Bora WTO 45 Disc 700 front","wheel",800
"bora","Bora WTO 45 Disc 700 rear","wheel",800
"bora","Bora WTO 60 700 front","wheel",800
"bora","Bora WTO 60 700 rear","wheel",800
"bora","Bora WTO 60 C23 700 front","wheel",800
"bora","Bora WTO 60 C23 700 rear","wheel",800
"bora","Bora WTO 60 Disc 700 front","wheel",800
"bora","Bora WTO 60 Disc 700 rear","wheel",800
"bora","Bora WTO 77 700 front","wheel",800
"bora","Bora WTO 77 700 rear","wheel",800
"bora","Bora Zonda 700 front","wheel",800
"bora","Bora Zonda 700 rear","wheel",800
"bora","Bora Zonda Disc 700 front","wheel",800
"bora","Bora Zonda Disc 700 rear","wheel",800
"bora","Bora Zonda GT 700 front","wheel",800
"bora","Bora Zonda GT 700 rear","wheel",800
"campagnolo","Campagnolo 11S 11-speed","chain",2000
"campagnolo","Campagnolo 11S 11-speed 11-25T","cassette",10000
"campagnolo","Campagnolo 11S 11-speed 11-27T","cassette",10000
"campagnolo","Campagnolo 11S 11-speed 11-29T","cassette",10000
"campagnolo","Campagnolo 11S 11-speed 11-32T","cassette",10000
"campagnolo","Campagnolo 11S 11-speed 12-27T","cassette",10000
"campagnolo","Campagnolo Centaur 10-speed 12-27T","cassette",10000
"campagnolo","Campagnolo Centaur 10-speed 12-30T","cassette",10000
"campagnolo","Campagnolo Centaur 10-speed 14-23T","cassette",10000
"campagnolo","Campagnolo Centaur 11-speed 11-29T","cassette",10000
"campagnolo","Campagnolo Centaur 11-speed 11-32T","cassette",10000
"campagnolo","Campagnolo Centaur 11-speed 12-32T","cassette",10000
"campagnolo","Campagnolo Chorus 11-speed","chain",2000
"campagnolo","Campagnolo Chorus 11-speed 11-23T","cassette",10000
"campagnolo","Campagnolo Chorus 11-speed 11-25T","cassette",10000
"campagnolo","Campagnolo Chorus 11-speed 11-27T","cassette",10000
"campagnolo","Campagnolo Chorus 11-speed 11-29T","cassette",10000
"campagnolo","Campagnolo Chorus 11-speed 12-25T","cassette",10000
"campagnolo","Campagnolo Chorus 11-speed 12-27T","cassette",10000
"campagnolo","Campagnolo Chorus 11-speed 12-29T","cassette",10000
"campagnolo","Campagnolo Chorus 12-speed","chain",2000
"campagnolo","Campagnolo Chorus 12-speed 11-29T","cassette",10000
"campagnolo","Campagnolo Chorus 12-speed 11-32T","cassette",10000
"campagnolo","Campagnolo Chorus 12-speed 11-34T","cassette",10000
"campagnolo","Campagnolo Chorus 12-speed 48-32T","chainrings",10000
"campagnolo","Campagnolo Chorus 12-speed 50-34T","chainrings",10000
"campagnolo","Campagnolo Chorus 12-speed 52-36T","chainrings",10000
"campagnolo","Campagnolo EPS Power Unit","battery",1000
"campagnolo","Campagnolo EPS Power Unit v2","battery",1000
"campagnolo","Campagnolo EPS Power Unit v3","battery",1000
"campagnolo","Campagnolo Ekar 13-speed 10-44T","cassette",10000
"campagnolo","Campagnolo Ekar 13-speed 38T","chainrings",10000
"campagnolo","Campagnolo Ekar 13-speed 40T","chainrings",10000
"campagnolo","Campagnolo Ekar 13-speed 42T","chainrings",10000
"campagnolo","Campagnolo Ekar 13-speed 44T","chainrings",10000
"campagnolo","Campagnolo Ekar 13-speed 9-36T","cassette",10000
"campagnolo","Campagnolo Ekar 13-speed 9-42T","cassette",10000
"campagnolo","Campagnolo Ekar C13 13-speed","chain",2000
"campagnolo","Campagnolo Ekar GT 13-speed 10-44T","cassette",10000
"campagnolo","Campagnolo Ekar GT 13-speed 10-48T","cassette",10000
"campagnolo","Campagnolo Ekar GT 13-speed 36T","chainrings",10000
"campagnolo","Campagnolo Ekar GT 13-speed 38T","chainrings",10000
"campagnolo","Campagnolo Ekar GT 13-speed 40T","chainrings",10000
"campagnolo","Campagnolo Ekar GT 13-speed 42T","chainrings",10000
"campagnolo","Campagnolo Ekar GT 13-speed 44T","chainrings",10000
"campagnolo","Campagnolo Ekar GT 13-speed 9-36T","cassette",10000
"campagnolo","Campagnolo Ekar GT 13-speed 9-42T","cassette",10000
"campagnolo","Campagnolo Ekar GT C13 13-speed","chain",2000
"campagnolo","Campagnolo ProTech","bottom-bracket",
"campagnolo","Campagnolo Record 11-speed","chain",2000
"campagnolo","Campagnolo Record 11-speed 11-23T","cassette",10000
"campagnolo","Campagnolo Record 11-speed 11-25T","cassette",10000
"campagnolo","Campagnolo Record 11-speed 11-27T","cassette",10000
"campagnolo","Campagnolo Record 11-speed 11-29T","cassette",10000
"campagnolo","Campagnolo Record 11-speed 12-25T","cassette",10000
"campagnolo","Campagnolo Record 11-speed 12-27T","cassette",10000
"campagnolo","Campagnolo Record 11-speed 12-29T","cassette",10000
"campagnolo","Campagnolo Record 12-speed 50-34T","chainrings",10000
"campagnolo","Campagnolo Record 12-speed 52-36T","chainrings",10000
"campagnolo","Campagnolo Record 12-speed 53-39T","chainrings",10000
"campagnolo","Campagnolo Rotor 03 140mm CenterLock","brake-rotor",10000
"campagnolo","Campagnolo Rotor 03 160mm CenterLock","brake-rotor",10000
"campagnolo","Campagnolo Rotor 140mm CenterLock","brake-rotor",10000
"campagnolo","Campagnolo Rotor 160mm CenterLock","brake-rotor",10000
"campagnolo","Campagnolo Super Record","battery",1000
"campagnolo","Campagnolo Super Record 11-speed 11-23T","cassette",10000
"campagnolo","Campagnolo Super Record 11-speed 11-25T","cassette",10000
"campagnolo","Campagnolo Super Record 11-speed 11-27T","cassette",10000
"campagnolo","Campagnolo Super Record 11-speed 11-29T","cassette",10000
"campagnolo","Campagnolo Super Record 11-speed 12-25T","cassette",10000
"campagnolo","Campagnolo Super Record 11-speed 12-27T","cassette",10000
"campagnolo","Campagnolo Super Record 11-speed 12-29T","cassette",10000
"campagnolo","Campagnolo Super Record 12-speed","chain",2000
"campagnolo","Campagnolo Super Record 12-speed 10-25T","cassette",10000
"campagnolo","Campagnolo Super Record 12-speed 10-27T","cassette",10000
"campagnolo","Campagnolo Super Record 12-speed 10-29T","cassette",10000
"campagnolo","Campagnolo Super Record 12-speed 11-29T","cassette",10000
"campagnolo","Campagnolo Super Record 12-speed 11-32T","cassette",10000
"campagnolo","Campagnolo Super Record 12-speed 45-29T","chainrings",10000
"campagnolo","Campagnolo Super Record 12-speed 48-32T","chainrings",10000
"campagnolo","Campagnolo Super Record 12-speed 50-34T","chainrings",10000
"campagnolo","Campagnolo Super Record S 12-speed 45-29T","chainrings",10000
"campagnolo","Campagnolo Super Record S 12-speed 48-32T","chainrings",10000
"campagnolo","Campagnolo Super Record S 12-speed 50-34T","chainrings",10000
"campagnolo","Campagnolo Super Record S 12-speed 52-36T","chainrings",10000
"campagnolo","Campagnolo Super Record S 12-speed 53-39T","chainrings",10000
"campagnolo","Campagnolo Super Record S 12-speed 54-39T","chainrings",10000
"campagnolo","Campagnolo Ultra-Torque","bottom-bracket",
"campagnolo","Campagnolo Veloce 10-speed","chain",2000
"campagnolo","Campagnolo Veloce 10-speed 11-25T","cassette",10000
"campagnolo","Campagnolo Veloce 10-speed 12-23T","cassette",10000
"campagnolo","Campagnolo Veloce 10-speed 12-25T","cassette",10000
"campagnolo","Campagnolo Veloce 10-speed 13-26T","cassette",10000
"campagnolo","Campagnolo Veloce 10-speed 13-29T","cassette",10000
"chaoyang","Chaoyang H-403 650x32","tyre",3000
"chaoyang","Chaoyang H-419 700x23","tyre",3000
"chaoyang","Chaoyang H-419 700x25","tyre",3000
"chaoyang","Chaoyang H-419 700x28","tyre",3000
"chaoyang","Chaoyang H-419-2 700x25","tyre",3000
"chaoyang","Chaoyang H-424 650x32","tyre",3000
"chaoyang","Chaoyang H-425 27x7","tyre",3000
"chaoyang","Chaoyang H-431 700x23","tyre",3000
"chaoyang","Chaoyang H-450 700x28","tyre",3000
"chaoyang","Chaoyang H-457 20"" 1.35""","tyre",3000
"chaoyang","Chaoyang H-457 22x1","tyre",3000
"chaoyang","Chaoyang H-457 24"" 1""","tyre",3000
"chaoyang","Chaoyang H-457 26"" 1""","tyre",3000
"chaoyang","Chaoyang H-457 650x23","tyre",3000
"chaoyang","Chaoyang H-457 700x23","tyre",3000
"chaoyang","Chaoyang H-457 700x25","tyre",3000
"chaoyang","Chaoyang H-457 700x28","tyre",3000
"chaoyang","Chaoyang H-479 29"" 1.5""","tyre",3000
"chaoyang","Chaoyang H-479 700x23","tyre",3000
"chaoyang","Chaoyang H-479 700x25","tyre",3000
"chaoyang","Chaoyang H-501 24"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-501 26"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5103 26"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5115 24"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5115 24"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5115 26"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5115 26"" 2.0""","tyre",2000
"chaoyang","Chaoyang H-5115 26"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5115 26"" 2.35""","tyre",2000
"chaoyang","Chaoyang H-5119 26"" 2.0""","tyre",2000
"chaoyang","Chaoyang H-5119 26"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5119 29"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5120 24"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5120 26"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5120 26"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5120 27.5"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5120 29"" 2.0""","tyre",2000
"chaoyang","Chaoyang H-5128 700x23","tyre",3000
"chaoyang","Chaoyang H-5128 700x25","tyre",3000
"chaoyang","Chaoyang H-5128 700x28","tyre",3000
"chaoyang","Chaoyang H-5129 24"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5129 24"" 2.0""","tyre",2000
"chaoyang","Chaoyang H-5129 26"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5129 26"" 2.0""","tyre",2000
"chaoyang","Chaoyang H-5129 26"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5129 26"" 2.25""","tyre",2000
"chaoyang","Chaoyang H-5129 27.5"" 1.75""","tyre",2000
"chaoyang","Chaoyang H-5129 27.5"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5129 27.5"" 2.0""","tyre",2000
"chaoyang","Chaoyang H-5129 27.5"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5129 27.5"" 2.2""","tyre",2000
"chaoyang","Chaoyang H-5129 29"" 2.0""","tyre",2000
"chaoyang","Chaoyang H-5129 29"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5129 29"" 2.2""","tyre",2000
"chaoyang","Chaoyang H-5133 26"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5133 26"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5134 26"" 1.95""","tyre",2000
"chaoyang","Chaoyang H-5134 26"" 2.1""","tyre",2000
"chaoyang","Chaoyang H-5134 26"" 2.25""","tyre",2000
"chaoyang","Chaoyang H-5134 29"" 2.25""","tyre",2000
